time,halfW01,d0,d1,d2,d3
2.921,0.8375,2,5,5,2
0.333,0.8375,2,5,5,2
0.364,0.8381,2,5,5,2
0.400,0.8388,2,5,5,2
0.433,0.8392,2,5,5,2
0.468,0.8401,2,5,5,2
0.499,0.8411,2,5,5,2
0.533,0.8416,2,5,5,2
0.567,0.8428,2,5,5,2
0.599,0.8439,2,5,5,2
0.632,0.8446,2,5,5,2
0.664,0.8458,2,5,5,2
0.701,0.8471,2,5,5,2
0.734,0.8478,2,5,5,2
0.769,0.8492,2,5,5,2
0.802,0.8506,2,5,5,2
0.832,0.8513,2,5,5,2
0.868,0.8527,2,5,5,2
0.899,0.8541,2,5,5,2
0.933,0.8549,2,5,5,2
0.968,0.8565,2,5,5,2
0.999,0.8585,2,5,5,2
1.033,0.8597,2,5,5,2
1.068,0.8625,2,5,5,2
1.101,0.8656,2,5,5,2
1.133,0.8673,2,5,5,2
1.168,0.8706,2,5,5,2
1.202,0.8740,2,5,5,2
1.233,0.8756,2,5,5,2
1.265,0.8788,2,5,5,2
1.300,0.8818,2,5,5,2
1.333,0.8832,2,5,5,2
1.368,0.8860,2,5,5,2
1.403,0.8886,2,5,5,2
1.435,0.8898,2,5,5,2
1.468,0.8921,2,5,5,2
1.502,0.8942,2,5,5,2
1.536,0.8962,2,5,5,2
1.569,0.8972,2,5,5,2
1.603,0.8990,2,5,5,2
1.636,0.9007,2,5,5,2
1.670,0.9015,2,5,5,2
1.702,0.9031,2,5,5,2
1.736,0.9046,2,5,5,2
1.769,0.9053,2,5,5,2
1.802,0.9066,2,5,5,2
1.836,0.9073,2,5,5,2
1.869,0.9086,2,5,5,2
1.902,0.9098,2,5,5,2
1.935,0.9104,2,5,5,2
1.969,0.9115,2,5,5,2
2.002,0.9126,2,5,5,2
2.036,0.9137,2,5,5,2
2.069,0.9142,2,5,5,2
2.102,0.9153,2,5,5,2
2.136,0.9162,2,5,5,2
2.169,0.9167,2,5,5,2
2.202,0.9177,2,5,5,2
2.235,0.9181,2,5,5,2
2.269,0.9190,2,5,5,2
2.303,0.9199,2,5,5,2
2.336,0.9207,2,5,5,2
2.361,0.9212,2,5,5,2
2.399,0.9220,2,5,5,2
2.432,0.9224,2,5,5,2
2.470,0.9231,2,5,5,2
2.503,0.9239,2,5,5,2
2.533,0.9243,2,5,5,2
2.570,0.9250,2,5,5,2
2.603,0.9257,2,5,5,2
2.636,0.9263,2,5,5,2
2.669,0.9267,2,5,5,2
2.703,0.9273,0,0,0,0
2.736,0.9279,0,0,0,0
2.769,0.9282,0,0,0,0
2.803,0.9288,0,0,0,0
2.836,0.9294,0,0,0,0
2.869,0.9297,0,0,0,0
2.902,0.9302,0,0,0,0
2.937,0.9308,0,0,0,0
2.970,0.9310,0,0,0,0
3.003,0.9315,0,0,0,0
3.037,0.9320,0,0,0,0
3.070,0.9322,0,0,0,0
3.104,0.9327,0,0,0,0
3.137,0.9331,0,0,0,0
3.171,0.9334,0,0,0,0
3.204,0.9338,0,0,0,0
3.237,0.9342,0,0,0,0
3.270,0.9344,0,0,0,0
3.304,0.9348,0,0,0,0
3.337,0.9352,0,0,0,0
3.370,0.9353,0,0,0,0
