time,halfW01,d0,d1,d2,d3
2.950,0.8650,2,5,5,2
0.333,0.8793,2,5,5,2
0.367,0.8811,2,5,5,2
0.398,0.8829,2,5,5,2
0.432,0.8838,2,5,5,2
0.464,0.8855,2,5,5,2
0.499,0.8873,2,5,5,2
0.533,0.8882,2,5,5,2
0.566,0.8899,2,5,5,2
0.596,0.8917,2,5,5,2
0.629,0.8925,2,5,5,2
0.663,0.8943,2,5,5,2
0.700,0.8960,2,5,5,2
0.730,0.8968,2,5,5,2
0.764,0.8985,2,5,5,2
0.796,0.9002,2,5,5,2
0.831,0.9011,2,5,5,2
0.865,0.9027,2,5,5,2
0.898,0.9044,2,5,5,2
0.930,0.9052,2,5,5,2
0.963,0.9069,2,5,5,2
0.999,0.9085,2,5,5,2
1.030,0.9093,2,5,5,2
1.066,0.9109,2,5,5,2
1.098,0.9125,2,5,5,2
1.131,0.9133,2,5,5,2
1.165,0.9148,2,5,5,2
1.198,0.9163,2,5,5,2
1.231,0.9171,2,5,5,2
1.265,0.9186,2,5,5,2
1.297,0.9201,2,5,5,2
1.331,0.9209,2,5,5,2
1.367,0.9223,2,5,5,2
1.400,0.9238,2,5,5,2
1.434,0.9245,2,5,5,2
1.467,0.9259,2,5,5,2
1.500,0.9273,2,5,5,2
1.534,0.9280,2,5,5,2
1.568,0.9293,2,5,5,2
1.596,0.9307,2,5,5,2
1.629,0.9314,2,5,5,2
1.667,0.9327,2,5,5,2
1.700,0.9340,2,5,5,2
1.733,0.9346,2,5,5,2
1.764,0.9359,2,5,5,2
1.797,0.9371,2,5,5,2
1.830,0.9377,2,5,5,2
1.866,0.9389,2,5,5,2
1.898,0.9401,2,5,5,2
1.931,0.9407,2,5,5,2
1.966,0.9418,2,5,5,2
1.998,0.9429,2,5,5,2
2.031,0.9435,2,5,5,2
2.064,0.9446,2,5,5,2
2.098,0.9456,2,5,5,2
2.132,0.9462,2,5,5,2
2.164,0.9472,2,5,5,2
2.196,0.9482,2,5,5,2
2.234,0.9487,2,5,5,2
2.267,0.9497,0,0,0,0
2.300,0.9506,0,0,0,0
2.334,0.9511,0,0,0,0
2.365,0.9520,0,0,0,0
2.397,0.9529,0,0,0,0
2.434,0.9534,0,0,0,0
2.466,0.9542,0,0,0,0
2.500,0.9551,0,0,0,0
2.532,0.9555,0,0,0,0
2.565,0.9563,0,0,0,0
2.598,0.9571,0,0,0,0
2.632,0.9575,0,0,0,0
2.666,0.9582,0,0,0,0
2.700,0.9590,0,0,0,0
2.733,0.9594,0,0,0,0
2.770,0.9601,0,0,0,0
2.797,0.9607,0,0,0,0
2.830,0.9611,0,0,0,0
2.867,0.9617,0,0,0,0
2.900,0.9624,0,0,0,0
2.933,0.9627,0,0,0,0
2.966,0.9633,0,0,0,0
2.999,0.9639,0,0,0,0
3.032,0.9642,0,0,0,0
3.065,0.9648,0,0,0,0
3.099,0.9653,0,0,0,0
3.133,0.9656,0,0,0,0
3.166,0.9661,0,0,0,0
3.200,0.9666,0,0,0,0
3.234,0.9669,0,0,0,0
3.267,0.9674,0,0,0,0
3.300,0.9678,0,0,0,0
3.330,0.9680,0,0,0,0
3.364,0.9685,0,0,0,0
3.398,0.9689,0,0,0,0
3.432,0.9691,0,0,0,0
3.466,0.9695,0,0,0,0
3.499,0.9699,0,0,0,0
3.532,0.9701,0,0,0,0
3.565,0.9705,0,0,0,0
3.599,0.9709,0,0,0,0
3.633,0.9710,0,0,0,0
3.665,0.9714,0,0,0,0
3.702,0.9717,0,0,0,0
3.733,0.9719,0,0,0,0
3.764,0.9722,0,0,0,0
3.798,0.9725,0,0,0,0
3.831,0.9726,0,0,0,0
3.865,0.9729,0,0,0,0
3.899,0.9732,0,0,0,0
3.933,0.9733,0,0,0,0
3.966,0.9736,0,0,0,0
4.001,0.9738,0,0,0,0
4.030,0.9739,0,0,0,0
4.063,0.9741,0,0,0,0
4.101,0.9744,0,0,0,0
4.133,0.9745,0,0,0,0
4.167,0.9747,0,0,0,0
4.201,0.9749,0,0,0,0
4.234,0.9750,0,0,0,0
4.267,0.9752,0,0,0,0
4.300,0.9753,0,0,0,0
4.333,0.9754,0,0,0,0
4.366,0.9756,0,0,0,0
4.398,0.9757,0,0,0,0
4.431,0.9758,0,0,0,0
4.465,0.9760,0,0,0,0
4.498,0.9761,0,0,0,0
4.532,0.9762,0,0,0,0
4.566,0.9763,0,0,0,0
4.597,0.9765,0,0,0,0
4.630,0.9765,0,0,0,0
4.664,0.9767,0,0,0,0
4.697,0.9768,0,0,0,0
4.730,0.9769,0,0,0,0
4.764,0.9771,0,0,0,0
4.797,0.9772,0,0,0,0
4.831,0.9773,0,0,0,0
4.864,0.9774,0,0,0,0
4.898,0.9776,0,0,0,0
4.932,0.9777,0,0,0,0
4.965,0.9778,0,0,0,0
5.002,0.9779,0,0,0,0
5.032,0.9780,0,0,0,0
5.065,0.9781,0,0,0,0
5.098,0.9783,0,0,0,0
5.131,0.9783,0,0,0,0
5.164,0.9784,0,0,0,0
5.198,0.9785,0,0,0,0
5.233,0.9786,0,0,0,0
5.266,0.9787,0,0,0,0
5.300,0.9787,0,0,0,0
5.333,0.9788,0,0,0,0
5.366,0.9789,0,0,0,0
5.397,0.9789,0,0,0,0
5.433,0.9790,0,0,0,0
5.464,0.9790,0,0,0,0
5.499,0.9791,0,0,0,0
5.533,0.9791,0,0,0,0
5.567,0.9791,0,0,0,0
5.601,0.9792,0,0,0,0
5.631,0.9792,0,0,0,0
5.666,0.9792,0,0,0,0
5.699,0.9793,0,0,0,0
5.733,0.9793,0,0,0,0
5.767,0.9793,0,0,0,0
5.797,0.9793,0,0,0,0
5.831,0.9793,0,0,0,0
5.866,0.9793,0,0,0,0
5.896,0.9793,0,0,0,0
5.930,0.9793,0,0,0,0
5.965,0.9793,0,0,0,0
6.000,0.9793,0,0,0,0
6.033,0.9793,0,0,0,0
6.066,0.9792,0,0,0,0
6.100,0.9792,0,0,0,0
6.133,0.9792,0,0,0,0
6.166,0.9792,0,0,0,0
