time,halfW01,d0,d1,d2,d3
2.951,0.8635,2,5,5,2
0.335,0.8738,2,5,5,2
0.367,0.8750,2,5,5,2
0.401,0.8762,2,5,5,2
0.434,0.8768,2,5,5,2
0.467,0.8780,2,5,5,2
0.500,0.8792,2,5,5,2
0.534,0.8798,2,5,5,2
0.568,0.8809,2,5,5,2
0.600,0.8820,2,5,5,2
0.633,0.8826,2,5,5,2
0.667,0.8837,2,5,5,2
0.700,0.8843,2,5,5,2
0.733,0.8854,2,5,5,2
0.767,0.8865,2,5,5,2
0.801,0.8875,2,5,5,2
0.834,0.8881,2,5,5,2
0.870,0.8891,2,5,5,2
0.894,0.8896,2,5,5,2
0.935,0.8907,2,5,5,2
0.967,0.8917,2,5,5,2
1.002,0.8927,2,5,5,2
1.035,0.8932,2,5,5,2
1.067,0.8942,2,5,5,2
1.101,0.8952,2,5,5,2
1.135,0.8956,2,5,5,2
1.168,0.8966,2,5,5,2
1.200,0.8971,2,5,5,2
1.237,0.8980,2,5,5,2
1.266,0.8989,2,5,5,2
1.300,0.8998,2,5,5,2
1.335,0.9003,0,0,0,0
1.366,0.9012,0,0,0,0
1.401,0.9020,0,0,0,0
1.434,0.9025,0,0,0,0
1.468,0.9033,0,0,0,0
1.501,0.9042,0,0,0,0
1.537,0.9046,0,0,0,0
1.568,0.9054,0,0,0,0
1.599,0.9058,0,0,0,0
1.633,0.9066,0,0,0,0
1.668,0.9074,0,0,0,0
1.701,0.9081,0,0,0,0
1.736,0.9085,0,0,0,0
1.767,0.9092,0,0,0,0
1.800,0.9100,0,0,0,0
1.836,0.9103,0,0,0,0
1.861,0.9110,0,0,0,0
1.905,0.9117,0,0,0,0
1.933,0.9121,0,0,0,0
1.966,0.9127,0,0,0,0
2.000,0.9134,0,0,0,0
2.035,0.9137,0,0,0,0
2.067,0.9143,0,0,0,0
2.100,0.9146,0,0,0,0
2.134,0.9152,0,0,0,0
2.169,0.9158,0,0,0,0
2.202,0.9163,0,0,0,0
2.240,0.9166,0,0,0,0
2.268,0.9172,0,0,0,0
2.300,0.9177,0,0,0,0
2.333,0.9179,0,0,0,0
2.366,0.9184,0,0,0,0
2.402,0.9189,0,0,0,0
2.434,0.9192,0,0,0,0
2.466,0.9196,0,0,0,0
2.504,0.9201,0,0,0,0
2.533,0.9203,0,0,0,0
2.567,0.9207,0,0,0,0
2.601,0.9211,0,0,0,0
2.633,0.9213,0,0,0,0
2.667,0.9217,0,0,0,0
2.721,0.9222,0,0,0,0
2.741,0.9224,0,0,0,0
2.768,0.9226,0,0,0,0
2.801,0.9229,0,0,0,0
2.834,0.9230,0,0,0,0
2.866,0.9233,0,0,0,0
2.902,0.9236,0,0,0,0
2.935,0.9238,0,0,0,0
2.969,0.9241,0,0,0,0
3.002,0.9243,0,0,0,0
3.035,0.9244,0,0,0,0
3.068,0.9247,0,0,0,0
3.100,0.9249,0,0,0,0
3.138,0.9250,0,0,0,0
3.168,0.9252,0,0,0,0
