time,halfW01,d0,d1,d2,d3
2.937,0.8469,2,5,5,2
0.333,0.8686,2,5,5,2
0.364,0.8710,2,5,5,2
0.397,0.8721,2,5,5,2
0.430,0.8744,2,5,5,2
0.464,0.8767,2,5,5,2
0.497,0.8778,2,5,5,2
0.530,0.8800,2,5,5,2
0.566,0.8821,2,5,5,2
0.594,0.8832,2,5,5,2
0.630,0.8852,2,5,5,2
0.664,0.8872,2,5,5,2
0.698,0.8882,2,5,5,2
0.728,0.8902,2,5,5,2
0.763,0.8921,2,5,5,2
0.797,0.8930,2,5,5,2
0.830,0.8949,2,5,5,2
0.865,0.8967,2,5,5,2
0.899,0.8975,2,5,5,2
0.931,0.8993,2,5,5,2
0.966,0.9009,2,5,5,2
0.999,0.9018,2,5,5,2
1.032,0.9043,2,5,5,2
1.063,0.9069,2,5,5,2
1.098,0.9091,2,5,5,2
1.130,0.9118,2,5,5,2
1.162,0.9125,2,5,5,2
1.198,0.9140,2,5,5,2
1.232,0.9154,2,5,5,2
1.265,0.9168,2,5,5,2
1.297,0.9174,2,5,5,2
1.330,0.9188,2,5,5,2
1.364,0.9200,2,5,5,2
1.399,0.9207,2,5,5,2
1.431,0.9219,2,5,5,2
1.466,0.9231,2,5,5,2
1.497,0.9237,2,5,5,2
1.532,0.9248,2,5,5,2
1.563,0.9259,2,5,5,2
1.599,0.9264,2,5,5,2
1.631,0.9275,2,5,5,2
1.664,0.9285,2,5,5,2
1.696,0.9289,2,5,5,2
1.732,0.9299,2,5,5,2
1.763,0.9308,2,5,5,2
1.806,0.9317,2,5,5,2
1.840,0.9322,2,5,5,2
1.875,0.9330,2,5,5,2
1.906,0.9338,2,5,5,2
1.939,0.9342,2,5,5,2
1.972,0.9350,2,5,5,2
2.005,0.9357,2,5,5,2
2.039,0.9361,2,5,5,2
2.073,0.9368,2,5,5,2
2.106,0.9375,2,5,5,2
2.139,0.9378,0,0,0,0
2.162,0.9381,0,0,0,0
2.206,0.9391,0,0,0,0
2.239,0.9394,0,0,0,0
2.273,0.9400,0,0,0,0
2.306,0.9408,0,0,0,0
2.339,0.9413,0,0,0,0
2.373,0.9427,0,0,0,0
2.406,0.9447,2,5,5,2
2.439,0.9459,2,5,5,2
2.473,0.9485,2,5,5,2
2.506,0.9511,2,5,5,2
2.539,0.9523,2,5,5,2
2.573,0.9548,2,5,5,2
2.607,0.9572,2,5,5,2
2.640,0.9583,2,5,5,2
2.674,0.9603,2,5,5,2
2.707,0.9621,2,5,5,2
2.740,0.9630,2,5,5,2
2.773,0.9645,2,5,5,2
2.806,0.9658,2,5,5,2
2.840,0.9664,2,5,5,2
2.864,0.9675,2,5,5,2
2.907,0.9684,2,5,5,2
2.941,0.9687,2,5,5,2
2.974,0.9694,2,5,5,2
3.008,0.9700,2,5,5,2
3.041,0.9701,2,5,5,2
3.074,0.9706,2,5,5,2
3.106,0.9709,2,5,5,2
3.140,0.9710,2,5,5,2
3.173,0.9713,2,5,5,2
3.206,0.9715,2,5,5,2
3.241,0.9715,2,5,5,2
3.275,0.9717,2,5,5,2
3.308,0.9718,2,5,5,2
3.330,0.9719,2,5,5,2
3.374,0.9722,2,5,5,2
3.407,0.9724,2,5,5,2
3.440,0.9726,2,5,5,2
3.473,0.9728,2,5,5,2
3.506,0.9731,2,5,5,2
3.539,0.9732,2,5,5,2
3.572,0.9734,2,5,5,2
3.606,0.9736,2,5,5,2
3.639,0.9737,2,5,5,2
3.672,0.9739,2,5,5,2
3.706,0.9741,2,5,5,2
3.739,0.9741,2,5,5,2
3.772,0.9743,2,5,5,2
3.805,0.9745,0,0,0,0
3.839,0.9745,0,0,0,0
3.872,0.9747,0,0,0,0
3.906,0.9748,0,0,0,0
3.939,0.9749,0,0,0,0
3.972,0.9750,0,0,0,0
4.005,0.9751,0,0,0,0
4.039,0.9752,0,0,0,0
4.072,0.9753,0,0,0,0
4.095,0.9753,0,0,0,0
4.139,0.9754,0,0,0,0
4.172,0.9755,0,0,0,0
4.205,0.9756,0,0,0,0
4.239,0.9756,0,0,0,0
4.272,0.9757,0,0,0,0
4.306,0.9757,0,0,0,0
4.339,0.9758,0,0,0,0
4.372,0.9758,0,0,0,0
4.406,0.9759,0,0,0,0
4.439,0.9759,0,0,0,0
4.472,0.9760,0,0,0,0
4.505,0.9760,0,0,0,0
4.539,0.9760,0,0,0,0
