time,halfW01,d0,d1,d2,d3
2.942,0.8876,2,5,5,2
0.333,0.8959,2,5,5,2
0.374,0.8969,2,5,5,2
0.408,0.8979,2,5,5,2
0.443,0.8989,2,5,5,2
0.474,0.8994,2,5,5,2
0.507,0.9004,2,5,5,2
0.541,0.9014,2,5,5,2
0.576,0.9019,2,5,5,2
0.609,0.9029,2,5,5,2
0.645,0.9039,2,5,5,2
0.673,0.9044,2,5,5,2
0.705,0.9053,2,5,5,2
0.737,0.9063,2,5,5,2
0.777,0.9072,2,5,5,2
0.810,0.9077,2,5,5,2
0.840,0.9086,2,5,5,2
0.877,0.9095,2,5,5,2
0.909,0.9100,2,5,5,2
0.944,0.9109,2,5,5,2
0.976,0.9117,2,5,5,2
1.007,0.9122,2,5,5,2
1.044,0.9130,2,5,5,2
1.076,0.9139,2,5,5,2
1.109,0.9143,2,5,5,2
1.142,0.9151,2,5,5,2
1.176,0.9159,2,5,5,2
1.210,0.9163,2,5,5,2
1.242,0.9171,2,5,5,2
1.276,0.9178,2,5,5,2
1.307,0.9182,2,5,5,2
1.340,0.9189,0,0,0,0
1.374,0.9193,0,0,0,0
1.407,0.9200,0,0,0,0
1.440,0.9207,0,0,0,0
1.476,0.9214,0,0,0,0
1.510,0.9218,0,0,0,0
1.543,0.9225,0,0,0,0
1.576,0.9231,0,0,0,0
1.607,0.9234,0,0,0,0
1.641,0.9241,0,0,0,0
1.676,0.9247,0,0,0,0
1.707,0.9250,0,0,0,0
1.740,0.9256,0,0,0,0
1.777,0.9263,0,0,0,0
1.810,0.9266,0,0,0,0
1.840,0.9271,0,0,0,0
1.873,0.9274,0,0,0,0
1.909,0.9280,0,0,0,0
1.943,0.9286,0,0,0,0
1.974,0.9288,0,0,0,0
2.008,0.9294,0,0,0,0
2.041,0.9299,0,0,0,0
2.076,0.9304,0,0,0,0
2.109,0.9307,0,0,0,0
2.140,0.9312,0,0,0,0
2.176,0.9317,0,0,0,0
2.209,0.9319,0,0,0,0
2.244,0.9324,0,0,0,0
2.274,0.9326,0,0,0,0
2.307,0.9331,0,0,0,0
2.340,0.9336,0,0,0,0
2.373,0.9338,0,0,0,0
2.409,0.9343,0,0,0,0
2.440,0.9347,0,0,0,0
2.476,0.9352,0,0,0,0
2.510,0.9354,0,0,0,0
2.543,0.9358,0,0,0,0
2.576,0.9362,0,0,0,0
2.607,0.9364,0,0,0,0
2.640,0.9368,0,0,0,0
2.677,0.9372,0,0,0,0
2.707,0.9375,0,0,0,0
2.743,0.9378,0,0,0,0
2.776,0.9382,0,0,0,0
2.809,0.9384,0,0,0,0
2.840,0.9388,0,0,0,0
2.874,0.9390,0,0,0,0
2.909,0.9394,0,0,0,0
2.940,0.9397,0,0,0,0
2.976,0.9401,0,0,0,0
3.007,0.9403,0,0,0,0
3.041,0.9406,0,0,0,0
3.073,0.9408,0,0,0,0
3.109,0.9412,0,0,0,0
3.140,0.9415,0,0,0,0
3.174,0.9417,0,0,0,0
3.207,0.9420,0,0,0,0
3.241,0.9424,0,0,0,0
3.276,0.9427,0,0,0,0
3.306,0.9429,0,0,0,0
3.344,0.9432,0,0,0,0
3.374,0.9434,0,0,0,0
3.407,0.9437,0,0,0,0
3.443,0.9440,0,0,0,0
3.474,0.9442,0,0,0,0
3.507,0.9445,0,0,0,0
3.540,0.9448,0,0,0,0
3.575,0.9450,0,0,0,0
3.610,0.9453,0,0,0,0
3.642,0.9456,0,0,0,0
3.674,0.9457,0,0,0,0
3.708,0.9460,0,0,0,0
3.742,0.9463,0,0,0,0
3.776,0.9466,0,0,0,0
3.807,0.9467,0,0,0,0
3.840,0.9470,0,0,0,0
3.876,0.9473,0,0,0,0
3.907,0.9474,0,0,0,0
3.942,0.9477,0,0,0,0
3.976,0.9479,0,0,0,0
4.009,0.9481,0,0,0,0
4.044,0.9484,0,0,0,0
4.076,0.9487,0,0,0,0
4.107,0.9488,0,0,0,0
4.142,0.9491,0,0,0,0
4.177,0.9493,0,0,0,0
4.208,0.9494,0,0,0,0
4.242,0.9497,0,0,0,0
4.276,0.9499,0,0,0,0
4.307,0.9500,0,0,0,0
4.340,0.9503,0,0,0,0
4.374,0.9504,0,0,0,0
4.407,0.9506,0,0,0,0
4.450,0.9509,0,0,0,0
4.484,0.9511,0,0,0,0
4.518,0.9513,0,0,0,0
4.549,0.9514,0,0,0,0
4.574,0.9515,0,0,0,0
4.609,0.9517,0,0,0,0
4.642,0.9519,0,0,0,0
4.677,0.9522,0,0,0,0
4.709,0.9523,0,0,0,0
4.742,0.9524,0,0,0,0
4.776,0.9525,0,0,0,0
4.807,0.9527,0,0,0,0
4.843,0.9529,0,0,0,0
4.877,0.9531,0,0,0,0
4.907,0.9532,0,0,0,0
4.940,0.9533,0,0,0,0
4.975,0.9534,0,0,0,0
5.007,0.9536,0,0,0,0
5.044,0.9537,0,0,0,0
5.074,0.9538,0,0,0,0
5.109,0.9540,0,0,0,0
5.140,0.9541,0,0,0,0
5.174,0.9542,0,0,0,0
5.207,0.9543,0,0,0,0
5.242,0.9545,0,0,0,0
5.276,0.9546,0,0,0,0
5.309,0.9547,0,0,0,0
5.340,0.9548,0,0,0,0
5.374,0.9549,0,0,0,0
5.406,0.9550,0,0,0,0
5.442,0.9551,0,0,0,0
