time,halfW01,d0,d1,d2,d3
2.948,0.7992,2,5,5,2
0.333,0.8180,2,5,5,2
0.366,0.8203,2,5,5,2
0.402,0.8227,2,5,5,2
0.434,0.8238,2,5,5,2
0.468,0.8262,2,5,5,2
0.501,0.8285,2,5,5,2
0.533,0.8297,2,5,5,2
0.566,0.8320,2,5,5,2
0.598,0.8343,2,5,5,2
0.635,0.8354,2,5,5,2
0.670,0.8377,2,5,5,2
0.705,0.8400,2,5,5,2
0.740,0.8422,2,5,5,2
0.766,0.8433,2,5,5,2
0.799,0.8456,2,5,5,2
0.836,0.8467,2,5,5,2
0.865,0.8489,2,5,5,2
0.898,0.8511,2,5,5,2
0.936,0.8522,2,5,5,2
0.966,0.8544,2,5,5,2
1.003,0.8566,2,5,5,2
1.033,0.8577,2,5,5,2
1.068,0.8598,2,5,5,2
1.103,0.8620,2,5,5,2
1.132,0.8630,2,5,5,2
1.168,0.8652,2,5,5,2
1.198,0.8673,2,5,5,2
1.235,0.8683,2,5,5,2
1.265,0.8704,2,5,5,2
1.303,0.8725,2,5,5,2
1.334,0.8735,2,5,5,2
1.368,0.8756,2,5,5,2
1.399,0.8776,2,5,5,2
1.439,0.8797,2,5,5,2
1.464,0.8807,2,5,5,2
1.499,0.8827,2,5,5,2
1.536,0.8837,2,5,5,2
1.567,0.8871,2,5,5,2
1.598,0.8909,2,5,5,2
1.637,0.8955,2,5,5,2
1.667,0.9004,2,5,5,2
1.699,0.9023,2,5,5,2
1.732,0.9033,2,5,5,2
1.770,0.9052,2,5,5,2
1.800,0.9072,2,5,5,2
1.832,0.9081,2,5,5,2
1.870,0.9100,2,5,5,2
1.900,0.9188,2,5,5,2
1.932,0.9274,2,5,5,2
1.965,0.9409,2,5,5,2
2.001,0.9536,2,5,5,2
2.032,0.9618,2,5,5,2
2.069,0.9697,2,5,5,2
2.100,0.9737,2,5,5,2
2.132,0.9760,2,5,5,2
2.165,0.9786,2,5,5,2
2.203,0.9810,2,5,5,2
2.234,0.9822,2,5,5,2
2.267,0.9842,2,5,5,2
2.299,0.9861,2,5,5,2
2.333,0.9869,2,5,5,2
2.363,0.9876,2,5,5,2
2.400,0.9854,2,5,5,2
2.433,0.9806,2,5,5,2
2.465,0.9746,2,5,5,2
2.498,0.9668,2,5,5,2
2.536,0.9673,2,5,5,2
2.566,0.9689,2,5,5,2
2.602,0.9704,2,5,5,2
2.634,0.9712,2,5,5,2
2.666,0.9727,2,5,5,2
2.698,0.9742,2,5,5,2
2.735,0.9749,2,5,5,2
2.770,0.9763,2,5,5,2
2.799,0.9777,2,5,5,2
2.832,0.9784,2,5,5,2
2.865,0.9797,2,5,5,2
2.898,0.9810,2,5,5,2
2.933,0.9816,2,5,5,2
2.970,0.9800,2,5,5,2
2.999,0.9784,2,5,5,2
3.034,0.9744,2,5,5,2
3.067,0.9755,2,5,5,2
3.101,0.9766,2,5,5,2
3.132,0.9771,2,5,5,2
3.167,0.9898,2,5,5,2
3.201,0.9908,2,5,5,2
3.234,0.9913,2,5,5,2
3.268,0.9923,2,5,5,2
