time,halfW01,d0,d1,d2,d3
2.941,0.9124,2,5,5,2
0.333,0.9322,2,5,5,2
0.380,0.9356,2,5,5,2
0.413,0.9368,2,5,5,2
0.445,0.9390,2,5,5,2
0.481,0.9411,2,5,5,2
0.512,0.9422,2,5,5,2
0.546,0.9442,2,5,5,2
0.578,0.9463,2,5,5,2
0.614,0.9473,2,5,5,2
0.647,0.9492,2,5,5,2
0.679,0.9511,2,5,5,2
0.713,0.9521,2,5,5,2
0.744,0.9539,2,5,5,2
0.779,0.9558,2,5,5,2
0.813,0.9566,2,5,5,2
0.845,0.9584,2,5,5,2
0.880,0.9601,2,5,5,2
0.911,0.9609,2,5,5,2
0.947,0.9625,2,5,5,2
0.979,0.9641,2,5,5,2
1.012,0.9649,2,5,5,2
1.047,0.9665,2,5,5,2
1.079,0.9679,2,5,5,2
1.114,0.9687,2,5,5,2
1.148,0.9701,2,5,5,2
1.181,0.9715,2,5,5,2
1.215,0.9729,2,5,5,2
1.247,0.9735,2,5,5,2
1.280,0.9748,2,5,5,2
1.313,0.9754,2,5,5,2
1.345,0.9767,2,5,5,2
1.378,0.9779,2,5,5,2
1.413,0.9785,2,5,5,2
1.447,0.9796,2,5,5,2
1.482,0.9808,2,5,5,2
1.513,0.9813,2,5,5,2
1.544,0.9824,2,5,5,2
1.579,0.9834,2,5,5,2
1.611,0.9839,2,5,5,2
1.648,0.9849,2,5,5,2
1.678,0.9859,2,5,5,2
1.713,0.9863,2,5,5,2
1.748,0.9872,2,5,5,2
1.779,0.9881,2,5,5,2
1.816,0.9890,2,5,5,2
1.849,0.9894,2,5,5,2
1.881,0.9902,2,5,5,2
1.913,0.9906,2,5,5,2
1.949,0.9913,2,5,5,2
1.981,0.9921,2,5,5,2
2.015,0.9928,2,5,5,2
2.049,0.9931,0,0,0,0
2.080,0.9938,0,0,0,0
2.112,0.9941,0,0,0,0
2.146,0.9948,0,0,0,0
2.178,0.9954,0,0,0,0
2.211,0.9957,0,0,0,0
2.246,0.9962,0,0,0,0
2.280,0.9968,0,0,0,0
2.312,0.9970,0,0,0,0
2.346,0.9976,0,0,0,0
2.380,0.9981,0,0,0,0
2.412,0.9983,0,0,0,0
2.447,0.9988,0,0,0,0
2.479,0.9992,0,0,0,0
2.515,0.9994,0,0,0,0
2.545,0.9998,0,0,0,0
2.579,1.0000,0,0,0,0
2.613,1.0000,0,0,0,0
2.646,1.0000,0,0,0,0
2.680,1.0000,0,0,0,0
2.711,1.0000,0,0,0,0
2.745,1.0000,0,0,0,0
2.780,1.0000,0,0,0,0
2.813,1.0000,0,0,0,0
2.846,1.0000,0,0,0,0
2.879,1.0000,0,0,0,0
2.912,1.0000,0,0,0,0
2.944,1.0000,0,0,0,0
2.980,1.0000,0,0,0,0
3.013,1.0000,0,0,0,0
3.047,1.0000,0,0,0,0
3.079,1.0000,0,0,0,0
3.112,1.0000,0,0,0,0
3.147,1.0000,0,0,0,0
3.179,1.0000,0,0,0,0
3.213,1.0000,0,0,0,0
3.247,1.0000,0,0,0,0
3.280,1.0000,0,0,0,0
3.314,1.0000,0,0,0,0
3.346,1.0000,0,0,0,0
3.379,1.0000,0,0,0,0
3.414,1.0000,0,0,0,0
3.446,1.0000,0,0,0,0
3.480,1.0000,0,0,0,0
3.512,1.0000,0,0,0,0
3.544,1.0000,0,0,0,0
3.580,1.0000,0,0,0,0
3.612,1.0000,0,0,0,0
3.646,1.0000,0,0,0,0
3.679,1.0000,0,0,0,0
3.712,1.0000,0,0,0,0
3.747,1.0000,0,0,0,0
3.777,1.0000,0,0,0,0
3.815,1.0000,0,0,0,0
3.847,1.0000,0,0,0,0
3.880,1.0000,0,0,0,0
3.912,1.0000,0,0,0,0
3.946,1.0000,0,0,0,0
3.982,1.0000,0,0,0,0
4.015,1.0000,0,0,0,0
4.046,1.0000,0,0,0,0
4.079,1.0000,0,0,0,0
4.112,1.0000,0,0,0,0
4.146,1.0000,0,0,0,0
4.181,1.0000,0,0,0,0
4.213,1.0000,0,0,0,0
4.245,1.0000,0,0,0,0
4.280,1.0000,0,0,0,0
4.314,1.0000,0,0,0,0
4.345,1.0000,0,0,0,0
4.378,1.0000,0,0,0,0
4.414,1.0000,0,0,0,0
4.447,1.0000,0,0,0,0
4.479,1.0000,0,0,0,0
4.512,1.0000,0,0,0,0
4.545,1.0000,0,0,0,0
4.579,1.0000,0,0,0,0
4.612,1.0000,0,0,0,0
4.645,1.0000,0,0,0,0
4.679,1.0000,0,0,0,0
4.706,1.0000,0,0,0,0
4.746,1.0000,0,0,0,0
4.780,1.0000,0,0,0,0
4.812,1.0000,0,0,0,0
4.845,1.0000,0,0,0,0
4.879,1.0000,0,0,0,0
4.913,1.0000,0,0,0,0
4.946,1.0000,0,0,0,0
4.979,1.0000,0,0,0,0
5.016,1.0000,0,0,0,0
5.047,1.0000,0,0,0,0
5.081,1.0000,0,0,0,0
5.112,1.0000,0,0,0,0
5.145,1.0000,0,0,0,0
5.180,1.0000,0,0,0,0
5.212,1.0000,0,0,0,0
5.245,1.0000,0,0,0,0
5.280,1.0000,0,0,0,0
5.313,1.0000,0,0,0,0
5.347,1.0000,0,0,0,0
5.378,1.0000,0,0,0,0
5.413,1.0000,0,0,0,0
5.445,1.0000,0,0,0,0
5.478,1.0000,0,0,0,0
5.511,1.0000,0,0,0,0
5.545,1.0000,0,0,0,0
5.579,1.0000,0,0,0,0
5.612,1.0000,0,0,0,0
5.647,1.0000,0,0,0,0
5.680,1.0000,0,0,0,0
5.712,1.0000,0,0,0,0
5.746,1.0000,0,0,0,0
5.782,1.0000,0,0,0,0
5.811,1.0000,0,0,0,0
5.845,1.0000,0,0,0,0
5.879,1.0000,0,0,0,0
5.913,1.0000,0,0,0,0
5.945,1.0000,0,0,0,0
5.982,1.0000,0,0,0,0
6.015,1.0000,0,0,0,0
6.045,1.0000,0,0,0,0
6.080,1.0000,0,0,0,0
6.112,1.0000,0,0,0,0
6.147,1.0000,0,0,0,0
6.180,1.0000,0,0,0,0
6.213,1.0000,0,0,0,0
6.246,1.0000,0,0,0,0
6.279,1.0000,0,0,0,0
6.312,0.9999,0,0,0,0
6.348,0.9996,0,0,0,0
6.381,0.9994,0,0,0,0
6.411,0.9992,0,0,0,0
6.444,0.9990,0,0,0,0
6.478,0.9987,0,0,0,0
6.512,0.9986,0,0,0,0
6.546,0.9983,0,0,0,0
6.580,0.9981,0,0,0,0
6.614,0.9979,0,0,0,0
6.647,0.9976,0,0,0,0
6.679,0.9974,0,0,0,0
6.714,0.9972,0,0,0,0
6.746,0.9969,0,0,0,0
6.779,0.9966,0,0,0,0
6.812,0.9965,0,0,0,0
6.848,0.9962,0,0,0,0
6.879,0.9959,0,0,0,0
6.913,0.9958,0,0,0,0
6.946,0.9955,0,0,0,0
6.979,0.9952,0,0,0,0
7.012,0.9950,0,0,0,0
7.047,0.9947,0,0,0,0
7.080,0.9944,0,0,0,0
7.113,0.9943,0,0,0,0
7.148,0.9939,0,0,0,0
7.178,0.9936,0,0,0,0
7.215,0.9935,0,0,0,0
7.246,0.9932,0,0,0,0
7.279,0.9929,0,0,0,0
7.313,0.9927,0,0,0,0
7.345,0.9924,0,0,0,0
7.378,0.9921,0,0,0,0
7.412,0.9919,0,0,0,0
7.446,0.9916,0,0,0,0
7.479,0.9913,0,0,0,0
7.514,0.9911,0,0,0,0
7.547,0.9908,0,0,0,0
7.578,0.9905,0,0,0,0
7.613,0.9903,0,0,0,0
7.646,0.9900,0,0,0,0
7.681,0.9897,0,0,0,0
7.712,0.9895,0,0,0,0
7.747,0.9892,0,0,0,0
7.779,0.9889,0,0,0,0
7.811,0.9887,0,0,0,0
7.845,0.9884,0,0,0,0
7.878,0.9881,0,0,0,0
7.913,0.9879,0,0,0,0
7.946,0.9876,0,0,0,0
7.979,0.9873,0,0,0,0
8.013,0.9836,2,5,5,2
8.047,0.9744,2,5,5,2
8.079,0.9638,2,5,5,2
8.112,0.9507,2,5,5,2
8.147,0.9354,2,5,5,2
8.182,0.9347,2,5,5,2
8.213,0.9344,2,5,5,2
8.244,0.9337,2,5,5,2
8.280,0.9329,2,5,5,2
8.314,0.9326,2,5,5,2
8.346,0.9318,2,5,5,2
8.379,0.9311,2,5,5,2
8.413,0.9308,2,5,5,2
8.446,0.9301,2,5,5,2
8.480,0.9295,2,5,5,2
8.512,0.9292,2,5,5,2
8.545,0.9286,2,5,5,2
8.580,0.9281,2,5,5,2
8.613,0.9279,2,5,5,2
8.645,0.9307,2,5,5,2
8.682,0.9343,2,5,5,2
8.714,0.9375,2,5,5,2
8.754,0.9416,2,5,5,2
8.780,0.9443,2,5,5,2
8.814,0.9477,2,5,5,2
8.845,0.9508,2,5,5,2
8.878,0.9540,2,5,5,2
8.913,0.9580,2,5,5,2
8.946,0.9618,2,5,5,2
8.983,0.9660,2,5,5,2
9.017,0.9699,2,5,5,2
9.045,0.9729,2,5,5,2
9.078,0.9762,2,5,5,2
9.111,0.9792,2,5,5,2
9.144,0.9815,2,5,5,2
9.179,0.9814,2,5,5,2
9.215,0.9812,2,5,5,2
9.247,0.9812,2,5,5,2
9.279,0.9810,2,5,5,2
9.314,0.9809,2,5,5,2
9.347,0.9806,2,5,5,2
9.379,0.9804,2,5,5,2
