time,halfW01,d0,d1,d2,d3
2.955,0.7159,2,5,5,2
0.333,0.7167,2,5,5,2
0.364,0.7168,2,5,5,2
0.396,0.7169,2,5,5,2
0.431,0.7171,2,5,5,2
0.465,0.7172,2,5,5,2
0.498,0.7173,2,5,5,2
0.530,0.7175,2,5,5,2
0.565,0.7176,2,5,5,2
0.598,0.7178,2,5,5,2
0.631,0.7180,2,5,5,2
0.670,0.7182,2,5,5,2
0.699,0.7184,2,5,5,2
0.732,0.7186,2,5,5,2
0.764,0.7188,2,5,5,2
0.798,0.7190,2,5,5,2
0.831,0.7193,2,5,5,2
0.866,0.7195,2,5,5,2
0.897,0.7198,2,5,5,2
0.932,0.7201,2,5,5,2
0.965,0.7203,2,5,5,2
0.996,0.7207,2,5,5,2
1.034,0.7211,0,0,0,0
1.063,0.7213,0,0,0,0
1.098,0.7217,0,0,0,0
1.129,0.7221,0,0,0,0
1.164,0.7223,0,0,0,0
1.196,0.7228,0,0,0,0
1.229,0.7233,0,0,0,0
1.264,0.7235,0,0,0,0
1.299,0.7240,0,0,0,0
1.333,0.7245,0,0,0,0
1.366,0.7248,0,0,0,0
1.397,0.7253,0,0,0,0
1.431,0.7259,0,0,0,0
1.463,0.7262,0,0,0,0
1.498,0.7268,0,0,0,0
1.532,0.7274,0,0,0,0
1.566,0.7277,0,0,0,0
1.597,0.7283,0,0,0,0
1.630,0.7290,0,0,0,0
1.665,0.7293,0,0,0,0
1.697,0.7300,0,0,0,0
1.731,0.7307,0,0,0,0
1.766,0.7311,0,0,0,0
1.799,0.7318,0,0,0,0
1.831,0.7325,0,0,0,0
1.864,0.7329,0,0,0,0
1.897,0.7336,0,0,0,0
1.930,0.7344,0,0,0,0
1.964,0.7348,0,0,0,0
1.997,0.7356,0,0,0,0
2.031,0.7364,0,0,0,0
2.066,0.7368,0,0,0,0
2.099,0.7376,0,0,0,0
2.131,0.7385,0,0,0,0
2.164,0.7389,0,0,0,0
2.198,0.7398,0,0,0,0
2.232,0.7407,0,0,0,0
2.263,0.7411,0,0,0,0
2.299,0.7421,0,0,0,0
2.332,0.7430,0,0,0,0
2.363,0.7435,0,0,0,0
2.398,0.7445,0,0,0,0
2.429,0.7454,0,0,0,0
2.464,0.7456,0,0,0,0
2.499,0.7456,0,0,0,0
2.532,0.7454,0,0,0,0
2.564,0.7446,0,0,0,0
2.599,0.7441,0,0,0,0
2.632,0.7440,0,0,0,0
2.666,0.7445,0,0,0,0
2.698,0.7456,0,0,0,0
2.733,0.7467,0,0,0,0
2.766,0.7472,0,0,0,0
2.799,0.7483,0,0,0,0
2.834,0.7494,0,0,0,0
2.866,0.7500,0,0,0,0
2.900,0.7511,0,0,0,0
2.930,0.7522,0,0,0,0
2.961,0.7527,0,0,0,0
2.998,0.7538,0,0,0,0
3.030,0.7550,0,0,0,0
3.065,0.7555,0,0,0,0
3.098,0.7567,0,0,0,0
3.130,0.7578,0,0,0,0
3.166,0.7584,0,0,0,0
3.196,0.7595,0,0,0,0
3.230,0.7606,0,0,0,0
3.263,0.7612,0,0,0,0
3.298,0.7623,0,0,0,0
3.333,0.7635,0,0,0,0
3.363,0.7640,0,0,0,0
3.398,0.7652,0,0,0,0
3.432,0.7663,0,0,0,0
3.462,0.7669,0,0,0,0
3.496,0.7680,0,0,0,0
3.529,0.7691,0,0,0,0
3.560,0.7697,0,0,0,0
3.596,0.7708,0,0,0,0
3.631,0.7720,0,0,0,0
3.663,0.7725,0,0,0,0
3.697,0.7737,0,0,0,0
3.732,0.7748,0,0,0,0
3.767,0.7753,0,0,0,0
3.800,0.7759,0,0,0,0
3.833,0.7749,0,0,0,0
3.866,0.7729,2,5,5,2
3.897,0.7716,2,5,5,2
3.931,0.7704,2,5,5,2
3.965,0.7701,2,5,5,2
3.997,0.7712,2,5,5,2
4.032,0.7724,2,5,5,2
4.066,0.7729,2,5,5,2
4.099,0.7740,2,5,5,2
4.130,0.7751,2,5,5,2
4.162,0.7757,2,5,5,2
4.197,0.7748,2,5,5,2
4.232,0.7731,2,5,5,2
4.264,0.7706,2,5,5,2
4.296,0.7683,2,5,5,2
4.330,0.7667,2,5,5,2
4.365,0.7672,2,5,5,2
4.399,0.7683,2,5,5,2
4.431,0.7694,2,5,5,2
4.466,0.7699,2,5,5,2
4.497,0.7710,2,5,5,2
4.532,0.7721,2,5,5,2
4.563,0.7727,2,5,5,2
4.601,0.7738,2,5,5,2
4.631,0.7749,2,5,5,2
4.663,0.7754,2,5,5,2
4.696,0.7765,2,5,5,2
4.734,0.7776,2,5,5,2
4.763,0.7782,2,5,5,2
4.798,0.7793,2,5,5,2
4.831,0.7803,2,5,5,2
4.863,0.7809,2,5,5,2
4.899,0.7820,2,5,5,2
4.931,0.7830,2,5,5,2
4.962,0.7836,2,5,5,2
4.997,0.7847,2,5,5,2
5.032,0.7857,2,5,5,2
5.067,0.7863,2,5,5,2
5.100,0.7873,2,5,5,2
5.134,0.7884,2,5,5,2
5.167,0.7889,2,5,5,2
5.199,0.7900,2,5,5,2
5.232,0.7910,2,5,5,2
5.267,0.7915,2,5,5,2
5.297,0.7924,2,5,5,2
5.334,0.7932,0,0,0,0
5.362,0.7936,0,0,0,0
5.398,0.7943,0,0,0,0
5.430,0.7950,0,0,0,0
5.463,0.7954,0,0,0,0
5.498,0.7960,0,0,0,0
5.533,0.7967,0,0,0,0
5.563,0.7970,0,0,0,0
5.597,0.7976,0,0,0,0
5.633,0.7982,0,0,0,0
5.664,0.7985,0,0,0,0
5.698,0.7991,0,0,0,0
5.733,0.7997,0,0,0,0
5.763,0.8000,0,0,0,0
5.798,0.8006,0,0,0,0
5.834,0.8012,0,0,0,0
5.866,0.8015,0,0,0,0
5.898,0.8022,0,0,0,0
5.931,0.8029,0,0,0,0
5.963,0.8032,0,0,0,0
5.998,0.8041,0,0,0,0
6.032,0.8049,0,0,0,0
6.063,0.8053,0,0,0,0
6.099,0.8061,0,0,0,0
6.123,0.8065,0,0,0,0
6.164,0.8072,0,0,0,0
6.200,0.8080,0,0,0,0
6.230,0.8089,0,0,0,0
6.266,0.8093,0,0,0,0
6.300,0.8102,0,0,0,0
6.330,0.8112,0,0,0,0
6.366,0.8118,0,0,0,0
6.400,0.8128,0,0,0,0
6.434,0.8139,0,0,0,0
6.464,0.8145,0,0,0,0
6.498,0.8157,0,0,0,0
6.533,0.8168,0,0,0,0
6.563,0.8174,0,0,0,0
6.596,0.8187,0,0,0,0
6.634,0.8199,0,0,0,0
6.665,0.8205,0,0,0,0
6.696,0.8217,0,0,0,0
6.730,0.8230,0,0,0,0
6.767,0.8236,0,0,0,0
6.799,0.8248,0,0,0,0
6.832,0.8260,0,0,0,0
6.865,0.8267,0,0,0,0
6.898,0.8279,0,0,0,0
6.932,0.8291,0,0,0,0
6.964,0.8297,0,0,0,0
7.000,0.8310,0,0,0,0
7.033,0.8322,0,0,0,0
7.065,0.8328,0,0,0,0
7.097,0.8340,0,0,0,0
7.133,0.8353,0,0,0,0
7.164,0.8359,0,0,0,0
7.198,0.8371,0,0,0,0
7.231,0.8383,0,0,0,0
7.266,0.8389,0,0,0,0
7.300,0.8401,0,0,0,0
7.330,0.8413,0,0,0,0
7.365,0.8419,0,0,0,0
7.400,0.8431,0,0,0,0
7.429,0.8443,0,0,0,0
7.465,0.8449,0,0,0,0
7.496,0.8460,0,0,0,0
7.531,0.8504,2,5,5,2
7.565,0.8543,2,5,5,2
7.600,0.8614,2,5,5,2
7.631,0.8681,2,5,5,2
7.666,0.8752,2,5,5,2
7.698,0.8813,2,5,5,2
7.732,0.8824,2,5,5,2
7.763,0.8830,2,5,5,2
7.797,0.8840,2,5,5,2
7.829,0.8850,2,5,5,2
7.864,0.8855,2,5,5,2
7.897,0.8865,2,5,5,2
7.930,0.8875,2,5,5,2
7.965,0.8913,2,5,5,2
7.999,0.8957,2,5,5,2
8.033,0.9011,2,5,5,2
8.063,0.9054,2,5,5,2
8.095,0.9102,2,5,5,2
8.120,0.9137,2,5,5,2
8.165,0.9146,2,5,5,2
8.198,0.9154,2,5,5,2
8.231,0.9163,2,5,5,2
8.265,0.9167,2,5,5,2
8.298,0.9176,2,5,5,2
8.329,0.9184,2,5,5,2
8.367,0.9188,2,5,5,2
8.398,0.9197,2,5,5,2
8.430,0.9205,2,5,5,2
8.463,0.9209,2,5,5,2
8.496,0.9217,2,5,5,2
8.534,0.9226,2,5,5,2
8.564,0.9230,2,5,5,2
8.600,0.9238,2,5,5,2
8.633,0.9246,2,5,5,2
8.663,0.9240,2,5,5,2
8.697,0.9232,2,5,5,2
8.729,0.9216,2,5,5,2
8.766,0.9183,2,5,5,2
8.800,0.9148,2,5,5,2
8.831,0.9113,2,5,5,2
8.865,0.9065,2,5,5,2
8.899,0.9024,2,5,5,2
8.931,0.9001,2,5,5,2
8.965,0.8982,2,5,5,2
8.998,0.8983,2,5,5,2
9.032,0.8992,2,5,5,2
9.065,0.8996,2,5,5,2
9.098,0.9005,2,5,5,2
9.133,0.9014,2,5,5,2
9.165,0.9018,2,5,5,2
9.199,0.9027,2,5,5,2
9.233,0.9036,2,5,5,2
9.266,0.9040,2,5,5,2
9.298,0.9049,2,5,5,2
9.332,0.9033,2,5,5,2
9.365,0.9004,2,5,5,2
9.399,0.8964,2,5,5,2
9.431,0.8919,2,5,5,2
9.464,0.8866,2,5,5,2
9.496,0.8813,2,5,5,2
9.532,0.8762,2,5,5,2
9.564,0.8737,2,5,5,2
9.600,0.8746,2,5,5,2
9.633,0.8756,2,5,5,2
9.664,0.8761,2,5,5,2
